Training on device: cpu
[Epoch 0] Training ====
Epoch Step:   1161 | Accumulation Step: 117 | Loss:   1.99 | Tokens / Sec:   130.3 | Learning Rate: 1.3e-03
Epoch Step:   1201 | Accumulation Step: 121 | Loss:   1.41 | Tokens / Sec:   125.3 | Learning Rate: 1.3e-03
Epoch Step:   1241 | Accumulation Step: 125 | Loss:   1.98 | Tokens / Sec:   128.5 | Learning Rate: 1.3e-03
Epoch Step:   1281 | Accumulation Step: 129 | Loss:   1.60 | Tokens / Sec:   128.1 | Learning Rate: 1.3e-03
Epoch Step:   1321 | Accumulation Step: 133 | Loss:   1.73 | Tokens / Sec:   127.8 | Learning Rate: 1.3e-03
Epoch Step:   1361 | Accumulation Step: 137 | Loss:   1.45 | Tokens / Sec:   129.4 | Learning Rate: 1.3e-03
Epoch Step:   1401 | Accumulation Step: 141 | Loss:   1.78 | Tokens / Sec:   128.8 | Learning Rate: 1.2e-03
Epoch Step:   1441 | Accumulation Step: 145 | Loss:   1.64 | Tokens / Sec:   130.8 | Learning Rate: 1.2e-03
Epoch Step:   1481 | Accumulation Step: 149 | Loss:   1.62 | Tokens / Sec:   127.2 | Learning Rate: 1.2e-03
Epoch Step:   1521 | Accumulation Step: 153 | Loss:   1.31 | Tokens / Sec:   127.7 | Learning Rate: 1.2e-03
Epoch Step:   1561 | Accumulation Step: 157 | Loss:   1.80 | Tokens / Sec:   128.7 | Learning Rate: 1.2e-03
Epoch Step:   1601 | Accumulation Step: 161 | Loss:   2.01 | Tokens / Sec:   128.4 | Learning Rate: 1.2e-03
Epoch Step:   1641 | Accumulation Step: 165 | Loss:   1.38 | Tokens / Sec:   128.4 | Learning Rate: 1.2e-03
Epoch Step:   1681 | Accumulation Step: 169 | Loss:   1.78 | Tokens / Sec:   127.8 | Learning Rate: 1.2e-03
Epoch Step:   1721 | Accumulation Step: 173 | Loss:   1.84 | Tokens / Sec:   126.8 | Learning Rate: 1.2e-03
Epoch Step:   1761 | Accumulation Step: 177 | Loss:   1.56 | Tokens / Sec:   125.3 | Learning Rate: 1.2e-03
Epoch Step:   1801 | Accumulation Step: 181 | Loss:   1.79 | Tokens / Sec:   129.0 | Learning Rate: 1.2e-03
[Epoch 2] Validation ====
(tensor(1.6802), <__main__.TrainState object at 0x000001EDF0FB6C90>)
[Epoch 3] Training ====
Epoch Step:      1 | Accumulation Step:   1 | Loss:   1.59 | Tokens / Sec:   112.5 | Learning Rate: 1.2e-03
Epoch Step:     41 | Accumulation Step:   5 | Loss:   1.20 | Tokens / Sec:   128.0 | Learning Rate: 1.2e-03
Epoch Step:     81 | Accumulation Step:   9 | Loss:   1.24 | Tokens / Sec:   127.5 | Learning Rate: 1.2e-03
Epoch Step:    121 | Accumulation Step:  13 | Loss:   1.43 | Tokens / Sec:   127.5 | Learning Rate: 1.2e-03
Epoch Step:    161 | Accumulation Step:  17 | Loss:   1.37 | Tokens / Sec:   129.0 | Learning Rate: 1.2e-03
Epoch Step:    201 | Accumulation Step:  21 | Loss:   1.31 | Tokens / Sec:   126.4 | Learning Rate: 1.2e-03
Epoch Step:    241 | Accumulation Step:  25 | Loss:   1.48 | Tokens / Sec:   128.0 | Learning Rate: 1.2e-03
Epoch Step:    281 | Accumulation Step:  29 | Loss:   1.30 | Tokens / Sec:   129.8 | Learning Rate: 1.2e-03
Epoch Step:    321 | Accumulation Step:  33 | Loss:   1.32 | Tokens / Sec:   129.7 | Learning Rate: 1.2e-03
Epoch Step:    361 | Accumulation Step:  37 | Loss:   1.61 | Tokens / Sec:   124.2 | Learning Rate: 1.2e-03
